epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
139,3457.71,0.39461,0.28884,1.10508,0.92424,0.86879,0.90081,0.83894,0.35043,0.53045,1.16026,0.005446,0.005446,0.005446
140,3482.01,0.39287,0.29388,1.12363,0.92493,0.87192,0.90003,0.83782,0.34915,0.53483,1.15666,0.005413,0.005413,0.005413
141,3506.29,0.39473,0.29265,1.10838,0.92375,0.86454,0.89729,0.83564,0.35068,0.54302,1.15889,0.00538,0.00538,0.00538
142,3530.55,0.3808,0.28424,1.10136,0.91694,0.86337,0.89334,0.83158,0.35662,0.53483,1.16978,0.005347,0.005347,0.005347
143,3554.76,0.38878,0.28294,1.1165,0.91679,0.86293,0.8901,0.82798,0.35787,0.54033,1.17336,0.005314,0.005314,0.005314
144,3579.28,0.38735,0.28706,1.1138,0.91318,0.8638,0.89387,0.83196,0.36078,0.55634,1.17421,0.005281,0.005281,0.005281
145,3604.05,0.38992,0.2865,1.10942,0.91822,0.86588,0.89469,0.83538,0.3579,0.56428,1.17087,0.005248,0.005248,0.005248
146,3628.34,0.38579,0.28223,1.11061,0.92181,0.86065,0.89688,0.83682,0.36302,0.55477,1.18331,0.005215,0.005215,0.005215
147,3652.7,0.39245,0.28917,1.11986,0.921,0.86805,0.8998,0.84006,0.35871,0.55436,1.18257,0.005182,0.005182,0.005182
148,3677.04,0.38747,0.2834,1.11483,0.9212,0.86781,0.89931,0.83999,0.35591,0.55261,1.16939,0.005149,0.005149,0.005149
149,3701.54,0.38325,0.28164,1.11359,0.91885,0.86551,0.90197,0.84195,0.35342,0.5457,1.16213,0.005116,0.005116,0.005116
150,3725.83,0.38766,0.28371,1.11503,0.9178,0.85781,0.89858,0.83886,0.36278,0.56228,1.1789,0.005083,0.005083,0.005083
151,3750.17,0.38379,0.28415,1.10173,0.92736,0.85765,0.90216,0.84402,0.35557,0.54643,1.16901,0.00505,0.00505,0.00505
152,3774.62,0.38031,0.28071,1.10472,0.92601,0.86158,0.90013,0.84169,0.35574,0.5499,1.16761,0.005017,0.005017,0.005017
153,3799.13,0.38637,0.28432,1.11368,0.9233,0.86064,0.90129,0.8414,0.35395,0.54516,1.16669,0.004984,0.004984,0.004984
154,3823.63,0.38066,0.28257,1.1156,0.91984,0.86916,0.90006,0.84029,0.34942,0.54411,1.16512,0.004951,0.004951,0.004951
155,3848.2,0.37079,0.27378,1.09991,0.92143,0.86939,0.89947,0.83913,0.35605,0.55026,1.17456,0.004918,0.004918,0.004918
156,3872.27,0.37828,0.27889,1.10059,0.9166,0.87227,0.90269,0.84306,0.35716,0.55345,1.174,0.004885,0.004885,0.004885
157,3896.81,0.37602,0.28081,1.10805,0.91915,0.86463,0.90226,0.84272,0.35375,0.56747,1.17055,0.004852,0.004852,0.004852
158,3921.39,0.37828,0.28045,1.10954,0.91653,0.86765,0.90134,0.84067,0.35507,0.58454,1.17203,0.004819,0.004819,0.004819
159,3945.88,0.37469,0.28023,1.10527,0.91668,0.87139,0.90412,0.84206,0.36037,0.58179,1.18046,0.004786,0.004786,0.004786
