epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
67,1653.17,0.45734,0.32578,1.15495,0.97999,0.95761,0.99231,0.90419,0.399,0.27609,1.28772,0.007822,0.007822,0.007822
68,1677.76,0.4528,0.32515,1.14617,0.98993,0.97705,0.99384,0.90685,0.39931,0.26455,1.27284,0.007789,0.007789,0.007789
69,1702.16,0.44806,0.32447,1.15847,0.95893,0.93403,0.97405,0.88789,0.40267,0.2959,1.28687,0.007756,0.007756,0.007756
70,1726.24,0.45918,0.32795,1.15301,0.96165,0.95145,0.98378,0.8968,0.39805,0.28317,1.28085,0.007723,0.007723,0.007723
71,1750.77,0.45371,0.32612,1.15134,0.9251,0.91529,0.98229,0.89592,0.38897,0.34221,1.26923,0.00769,0.00769,0.00769
72,1774.89,0.45041,0.32394,1.14218,0.94088,0.89783,0.96103,0.87975,0.38516,0.32917,1.25226,0.007657,0.007657,0.007657
73,1799,0.44951,0.32464,1.15729,0.88358,0.85534,0.93924,0.85609,0.39813,0.40084,1.26312,0.007624,0.007624,0.007624
74,1823.3,0.44399,0.31728,1.13597,0.96131,0.91072,0.97094,0.88455,0.39988,0.30331,1.29006,0.007591,0.007591,0.007591
75,1847.67,0.44998,0.32551,1.15537,0.95275,0.93874,0.98248,0.89264,0.39631,0.30402,1.28294,0.007558,0.007558,0.007558
76,1871.92,0.44067,0.31883,1.14839,0.95337,0.9498,0.97614,0.89321,0.38857,0.31234,1.26237,0.007525,0.007525,0.007525
77,1896.75,0.44967,0.32028,1.1484,0.96089,0.94107,0.97755,0.89056,0.39434,0.3084,1.29185,0.007492,0.007492,0.007492
78,1921.3,0.45665,0.32284,1.15627,0.98127,0.97327,0.98671,0.90244,0.39247,0.26408,1.26995,0.007459,0.007459,0.007459
79,1945.89,0.43572,0.31467,1.13302,0.95562,0.93267,0.97612,0.89258,0.38749,0.30563,1.26828,0.007426,0.007426,0.007426
80,1970.32,0.44448,0.3218,1.15029,0.96213,0.92417,0.98168,0.89553,0.3903,0.29714,1.28804,0.007393,0.007393,0.007393
81,1994.66,0.45016,0.32598,1.14996,0.96336,0.95091,0.97513,0.89326,0.37981,0.27144,1.25109,0.00736,0.00736,0.00736
82,2018.88,0.44165,0.31913,1.14783,0.97136,0.95917,0.97988,0.89481,0.38658,0.3293,1.26025,0.007327,0.007327,0.007327
83,2043.26,0.44036,0.31507,1.13504,0.97708,0.94174,0.98576,0.90085,0.3856,0.28344,1.26885,0.007294,0.007294,0.007294
84,2067.43,0.44038,0.31658,1.13802,0.95762,0.94379,0.97204,0.89283,0.37917,0.33019,1.26178,0.007261,0.007261,0.007261
85,2091.68,0.42588,0.31225,1.12353,0.93119,0.94805,0.9577,0.87303,0.38476,0.32016,1.28516,0.007228,0.007228,0.007228
86,2116.05,0.43202,0.314,1.1466,0.94392,0.93275,0.94761,0.86173,0.38354,0.30949,1.25142,0.007195,0.007195,0.007195
87,2140.35,0.44094,0.32038,1.13675,0.96701,0.96063,0.97014,0.88629,0.38623,0.28293,1.26757,0.007162,0.007162,0.007162
88,2164.9,0.42816,0.30877,1.12891,0.96193,0.94224,0.9715,0.88509,0.38765,0.34239,1.28149,0.007129,0.007129,0.007129
89,2189.47,0.4329,0.31456,1.13758,0.96368,0.96862,0.97698,0.89405,0.38344,0.26794,1.27772,0.007096,0.007096,0.007096
90,2213.97,0.42908,0.30919,1.13113,0.97748,0.97274,0.99135,0.90992,0.37547,0.25817,1.24984,0.007063,0.007063,0.007063
91,2238.59,0.43604,0.31151,1.14884,0.93488,0.92778,0.97821,0.89718,0.38209,0.31137,1.25725,0.00703,0.00703,0.00703
92,2263.44,0.42429,0.30898,1.12595,0.95112,0.93926,0.96495,0.88065,0.37947,0.33221,1.27859,0.006997,0.006997,0.006997
93,2287.84,0.4358,0.3121,1.14732,0.95043,0.92767,0.98741,0.90711,0.37626,0.39324,1.26425,0.006964,0.006964,0.006964
94,2312.03,0.4338,0.31705,1.13505,0.92942,0.89652,0.9507,0.87096,0.38068,0.51681,1.25806,0.006931,0.006931,0.006931
95,2336.43,0.42742,0.31204,1.1374,0.96676,0.94367,0.9735,0.89215,0.38021,0.34822,1.26407,0.006898,0.006898,0.006898
96,2360.81,0.43167,0.31741,1.14664,0.95634,0.94084,0.97415,0.88764,0.38161,0.34326,1.25876,0.006865,0.006865,0.006865
97,2385.17,0.42924,0.31034,1.146,0.96503,0.9203,0.97376,0.89166,0.38105,0.3121,1.28202,0.006832,0.006832,0.006832
98,2410.09,0.42892,0.31588,1.12861,0.91582,0.90189,0.94811,0.86495,0.38213,0.35458,1.28021,0.006799,0.006799,0.006799
99,2435.64,0.4267,0.3101,1.12811,0.85027,0.89334,0.92725,0.8477,0.37748,0.62936,1.26404,0.006766,0.006766,0.006766
