epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
61,1510.55,0.44868,0.33555,1.1173,0.98573,0.98487,0.99008,0.92765,0.35049,0.26256,1.10511,0.00802,0.00802,0.00802
62,1534.79,0.45157,0.33555,1.10928,0.97912,0.96962,0.99209,0.92494,0.37698,0.27887,1.11018,0.007987,0.007987,0.007987
63,1559.01,0.44921,0.33223,1.10863,0.9776,0.98046,0.99033,0.92647,0.36067,0.26777,1.08463,0.007954,0.007954,0.007954
64,1583.61,0.44774,0.33471,1.1241,0.97602,0.98169,0.98878,0.9216,0.35613,0.26126,1.0825,0.007921,0.007921,0.007921
65,1608.29,0.45045,0.33628,1.11577,0.98736,0.98629,0.99321,0.92641,0.35557,0.27394,1.06516,0.007888,0.007888,0.007888
66,1632.71,0.44793,0.33063,1.10146,0.98577,0.97546,0.98625,0.91436,0.36685,0.29795,1.0882,0.007855,0.007855,0.007855
67,1656.87,0.4464,0.32743,1.10877,0.96553,0.97513,0.98447,0.90617,0.40123,0.29548,1.12159,0.007822,0.007822,0.007822
68,1681.39,0.44185,0.32592,1.10463,0.98634,0.98443,0.99257,0.92778,0.34843,0.25184,1.07891,0.007789,0.007789,0.007789
69,1706.37,0.43829,0.32665,1.10999,0.94844,0.95228,0.97125,0.90189,0.37879,0.31007,1.12191,0.007756,0.007756,0.007756
70,1732.23,0.44799,0.32738,1.11234,0.98792,0.98118,0.99273,0.93092,0.3439,0.25666,1.0789,0.007723,0.007723,0.007723
71,1756.87,0.44303,0.33022,1.10898,0.98844,0.9836,0.98914,0.9254,0.34281,0.25806,1.07282,0.00769,0.00769,0.00769
72,1781.31,0.43918,0.32614,1.10321,0.97475,0.98416,0.98931,0.92263,0.34523,0.26605,1.06761,0.007657,0.007657,0.007657
73,1806.13,0.44176,0.3264,1.11131,0.9366,0.9463,0.97057,0.90153,0.37001,0.33353,1.09313,0.007624,0.007624,0.007624
74,1830.63,0.42826,0.31468,1.098,0.98304,0.97445,0.99136,0.92731,0.345,0.27042,1.09097,0.007591,0.007591,0.007591
75,1855.17,0.44009,0.32687,1.11804,0.98385,0.98728,0.9909,0.92515,0.34683,0.24801,1.07375,0.007558,0.007558,0.007558
76,1879.34,0.42812,0.31542,1.09773,0.98484,0.97583,0.98971,0.92051,0.37478,0.27522,1.08092,0.007525,0.007525,0.007525
77,1904.5,0.44228,0.32568,1.10894,0.98574,0.97468,0.98886,0.92483,0.35253,0.27086,1.08195,0.007492,0.007492,0.007492
78,1929.61,0.44066,0.32875,1.11366,0.97218,0.98058,0.98529,0.92005,0.34382,0.26533,1.07998,0.007459,0.007459,0.007459
