epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
102,2550.89,0.41023,0.29709,1.09979,0.97948,0.97932,0.9891,0.9234,0.33006,0.22342,1.11092,0.006667,0.006667,0.006667
103,2575.28,0.41053,0.29791,1.10097,0.97988,0.97806,0.97958,0.91445,0.33516,0.23422,1.11756,0.006634,0.006634,0.006634
104,2599.93,0.40613,0.29513,1.10547,0.97768,0.98279,0.98278,0.91781,0.3322,0.22217,1.10822,0.006601,0.006601,0.006601
105,2627.11,0.40557,0.29278,1.09904,0.9811,0.98212,0.98343,0.92136,0.32928,0.22545,1.10995,0.006568,0.006568,0.006568
106,2651.58,0.39755,0.28896,1.10233,0.97898,0.97286,0.98257,0.91447,0.33568,0.23518,1.12791,0.006535,0.006535,0.006535
107,2676.45,0.40754,0.30149,1.11319,0.97889,0.97276,0.98314,0.91944,0.32706,0.23301,1.12374,0.006502,0.006502,0.006502
108,2702.1,0.4029,0.29138,1.1054,0.97567,0.98217,0.98768,0.92538,0.32584,0.21375,1.1179,0.006469,0.006469,0.006469
109,2726.03,0.40395,0.29428,1.11276,0.9778,0.97486,0.98796,0.92187,0.32936,0.21561,1.11484,0.006436,0.006436,0.006436
110,2750.38,0.40713,0.29294,1.0968,0.9705,0.97911,0.98761,0.92136,0.3288,0.2207,1.11102,0.006403,0.006403,0.006403
111,2775.56,0.40606,0.29606,1.09952,0.98034,0.98942,0.99293,0.92703,0.32803,0.20599,1.11065,0.00637,0.00637,0.00637
112,2799.6,0.40131,0.28692,1.09939,0.98617,0.97153,0.99114,0.92625,0.32811,0.21142,1.11738,0.006337,0.006337,0.006337
113,2825,0.40136,0.28943,1.11067,0.98114,0.96769,0.98978,0.92582,0.32657,0.2215,1.10936,0.006304,0.006304,0.006304
114,2850.6,0.40258,0.29281,1.12137,0.9768,0.97617,0.98756,0.92025,0.32709,0.22229,1.10585,0.006271,0.006271,0.006271
115,2875.62,0.4041,0.29439,1.09643,0.97466,0.97228,0.9775,0.91302,0.3306,0.24489,1.11037,0.006238,0.006238,0.006238
116,2901.08,0.40401,0.29725,1.11537,0.97034,0.96144,0.96974,0.90654,0.32567,0.25322,1.11092,0.006205,0.006205,0.006205
117,2925.75,0.3988,0.28637,1.09993,0.96376,0.95624,0.96426,0.9037,0.3205,0.25793,1.10754,0.006172,0.006172,0.006172
118,2949.66,0.40524,0.2971,1.11851,0.97857,0.97444,0.97564,0.91332,0.32144,0.22722,1.10366,0.006139,0.006139,0.006139
119,2974.32,0.38674,0.28386,1.10029,0.98278,0.98121,0.97992,0.91649,0.32052,0.21952,1.10931,0.006106,0.006106,0.006106
120,2998.9,0.40113,0.29187,1.11348,0.97911,0.9756,0.98301,0.91856,0.32018,0.22055,1.11455,0.006073,0.006073,0.006073
121,3022.81,0.39413,0.2868,1.10598,0.983,0.97545,0.98439,0.92128,0.31898,0.22394,1.10394,0.00604,0.00604,0.00604
122,3047.97,0.39733,0.28777,1.1057,0.97715,0.97579,0.98037,0.91668,0.32097,0.23462,1.10431,0.006007,0.006007,0.006007
123,3072.81,0.39428,0.28709,1.09662,0.97506,0.97074,0.97873,0.91659,0.32055,0.23842,1.10031,0.005974,0.005974,0.005974
124,3098.71,0.38554,0.28358,1.09395,0.97594,0.96801,0.97481,0.91225,0.31743,0.24243,1.09714,0.005941,0.005941,0.005941
125,3122.81,0.38896,0.28493,1.09107,0.97023,0.9693,0.97098,0.90903,0.31773,0.25012,1.10749,0.005908,0.005908,0.005908
126,3147.5,0.38733,0.2881,1.10228,0.97537,0.97191,0.97764,0.91398,0.31693,0.23699,1.11208,0.005875,0.005875,0.005875
127,3172.33,0.39165,0.29107,1.10152,0.97935,0.97416,0.98056,0.91701,0.31661,0.23181,1.10246,0.005842,0.005842,0.005842
128,3196.32,0.38643,0.28293,1.0998,0.97723,0.9752,0.98092,0.91768,0.31452,0.22697,1.1038,0.005809,0.005809,0.005809
129,3221.04,0.38913,0.28474,1.10292,0.97261,0.9775,0.97677,0.91586,0.31382,0.2215,1.09981,0.005776,0.005776,0.005776
