epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
71,1739.02,0.45555,0.32191,1.12856,0.98041,0.97233,0.98931,0.92131,0.36294,0.25952,1.11794,0.00769,0.00769,0.00769
72,1764.08,0.45369,0.32513,1.12844,0.98097,0.97868,0.99234,0.91572,0.37458,0.25477,1.15234,0.007657,0.007657,0.007657
73,1788.73,0.45243,0.32791,1.13575,0.98089,0.97427,0.99176,0.91487,0.37184,0.25414,1.14172,0.007624,0.007624,0.007624
74,1812.69,0.44662,0.31762,1.11037,0.9635,0.97317,0.9827,0.90415,0.37753,0.27427,1.15243,0.007591,0.007591,0.007591
75,1836.9,0.45342,0.32217,1.14091,0.9648,0.97565,0.9851,0.90822,0.37281,0.25461,1.15753,0.007558,0.007558,0.007558
76,1861.26,0.4493,0.31782,1.12268,0.9676,0.94608,0.9816,0.90065,0.3753,0.26994,1.14956,0.007525,0.007525,0.007525
77,1886.6,0.45669,0.31942,1.13248,0.96131,0.94075,0.98198,0.90671,0.37475,0.26912,1.13853,0.007492,0.007492,0.007492
78,1911.72,0.45866,0.32608,1.13296,0.97159,0.95828,0.9867,0.91236,0.36312,0.25859,1.15429,0.007459,0.007459,0.007459
79,1936.19,0.44264,0.31314,1.1146,0.97475,0.9744,0.98747,0.91037,0.36811,0.24331,1.14562,0.007426,0.007426,0.007426
80,1960.55,0.45006,0.31728,1.12557,0.98617,0.96477,0.99163,0.9159,0.37415,0.24087,1.14974,0.007393,0.007393,0.007393
81,1984.53,0.45482,0.31968,1.11956,0.96233,0.96468,0.9844,0.90629,0.37312,0.25174,1.15552,0.00736,0.00736,0.00736
82,2009,0.44447,0.31922,1.12567,0.97703,0.97384,0.99015,0.91272,0.37102,0.24853,1.13729,0.007327,0.007327,0.007327
83,2033.17,0.44582,0.31517,1.12059,0.97434,0.94694,0.98873,0.91397,0.3631,0.26458,1.13579,0.007294,0.007294,0.007294
84,2057.29,0.4432,0.31452,1.12822,0.98048,0.94941,0.99191,0.9174,0.3659,0.25107,1.1432,0.007261,0.007261,0.007261
85,2082.16,0.43507,0.31587,1.11269,0.97495,0.96397,0.98658,0.9094,0.37026,0.26822,1.15091,0.007228,0.007228,0.007228
86,2107.02,0.4355,0.31206,1.12249,0.97632,0.9698,0.98709,0.90901,0.37667,0.2671,1.15121,0.007195,0.007195,0.007195
