epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
58,3673.93,0.41343,0.3055,1.18881,0.996,0.99854,0.99498,0.97008,0.31298,0.22832,1.0902,0.000622615,0.000622615,0.000622615
59,3736.08,0.4047,0.29741,1.18467,0.99948,1,0.995,0.98644,0.25514,0.21358,1.04151,0.000608468,0.000608468,0.000608468
60,3796.15,0.4131,0.30113,1.19328,0.99517,0.9976,0.995,0.97949,0.28718,0.22075,1.05586,0.000594321,0.000594321,0.000594321
61,3859.86,0.39394,0.28999,1.17576,0.99521,0.99964,0.99498,0.97204,0.30338,0.23541,1.07346,0.000580174,0.000580174,0.000580174
62,3920.37,0.39841,0.29179,1.1743,0.99924,1,0.995,0.98422,0.24697,0.25261,1.04012,0.000566027,0.000566027,0.000566027
63,3981.54,0.39083,0.28798,1.1774,0.9944,0.99833,0.99493,0.98211,0.2958,0.22744,1.0724,0.00055188,0.00055188,0.00055188
64,4045.07,0.40111,0.28981,1.17269,0.99972,1,0.995,0.99201,0.23659,0.19102,1.03456,0.000537733,0.000537733,0.000537733
65,4108.78,0.38524,0.28437,1.17202,0.99813,0.99762,0.995,0.98522,0.28678,0.21877,1.04573,0.000523586,0.000523586,0.000523586
66,4171.32,0.39455,0.29272,1.18513,0.99739,0.99948,0.995,0.98214,0.2786,0.21222,1.06613,0.000509438,0.000509438,0.000509438
67,4232.99,0.38607,0.28853,1.17982,0.99481,1,0.995,0.98759,0.25841,0.20605,1.04011,0.000495291,0.000495291,0.000495291
68,4295.08,0.39298,0.28828,1.17654,0.9994,0.99994,0.995,0.98116,0.27434,0.2175,1.05384,0.000481144,0.000481144,0.000481144
69,4357.81,0.38986,0.28541,1.18008,0.99532,0.99623,0.99498,0.97946,0.28535,0.22429,1.06312,0.000466997,0.000466997,0.000466997
